dtg,lat,lng,mag,depth
"1927-08-18 19:28:00",34.200000,142.000000,6.90,20
"1927-10-24 15:59:00",57.690000,-136.070000,7.10,0
"1927-11-21 23:12:00",-44.600000,-73.000000,7.10,33
"1927-07-01 08:19:00",36.750000,22.750000,7.30,120
"1927-03-07 09:27:00",35.600000,135.100000,7.30,10
"1927-11-04 13:50:00",34.813000,-120.774000,7.30,10
"1927-12-28 18:20:00",55.663000,160.039000,7.50,35
"1927-05-22 22:32:00",36.750000,102.000000,7.60,27
"1928-05-03 01:25:00",40.800000,26.800000,4.30,0
"1928-04-24 11:14:00",38.000000,23.500000,5.00,0
"1928-03-08 18:13:00",31.600000,60.000000,5.00,0
"1928-04-25 00:31:00",38.000000,23.000000,5.20,0
"1928-08-21 19:01:00",37.300000,57.900000,5.40,9
"1928-02-09 00:00:00",49.000000,-125.000000,5.80,33
"1928-03-27 08:32:00",46.400000,13.000000,5.80,33
"1928-07-19 20:13:00",31.500000,120.500000,5.80,0
"1928-03-07 10:55:00",38.800000,16.000000,6.00,0
"1928-04-22 20:13:00",38.000000,23.000000,6.00,29
"1928-03-31 00:29:00",38.100000,27.400000,6.50,0
"1928-04-14 08:59:00",42.200000,25.300000,6.80,7
"1928-04-27 20:34:00",-13.000000,-69.500000,6.80,0
"1928-04-09 17:34:00",-13.000000,-69.500000,6.90,30
"1928-04-18 19:22:00",42.100000,25.000000,7.00,10
"1928-06-15 06:12:00",12.400000,120.900000,7.00,33
"1928-07-18 19:05:00",-5.500000,-79.000000,7.00,70
"1928-11-20 20:35:00",-22.500000,-70.500000,7.10,33
"1928-12-19 11:37:00",7.000000,124.000000,7.30,0
"1928-05-14 22:12:00",-5.000000,-78.000000,7.30,0
"1928-03-16 05:01:00",-22.000000,170.500000,7.50,60
"1928-10-09 03:01:00",16.000000,-97.000000,7.60,60
"1928-12-01 04:06:00",-35.000000,-72.000000,7.60,25
"1928-02-10 04:39:00",17.800000,-97.600000,7.70,100
"1928-06-17 03:19:00",16.028000,-97.036000,7.70,35
"1928-03-22 04:17:00",15.670000,-96.100000,7.70,60
"1928-04-16 21:26:00",17.750000,-97.100000,7.80,0
"1928-03-09 18:05:00",-2.500000,88.500000,8.10,33
"1929-01-19 11:19:00",25.500000,98.000000,5.50,0
"1929-07-13 07:36:00",37.500000,58.000000,5.80,57
"1929-01-13 18:44:00",40.700000,111.600000,6.00,0
"1929-07-15 07:44:00",32.200000,49.700000,6.20,65
"1929-07-23 18:42:00",63.900000,-21.700000,6.30,33
"1929-05-18 06:37:00",40.200000,37.900000,6.50,10
"1929-05-21 16:35:00",31.700000,132.200000,6.80,30
"1929-01-17 11:52:00",10.500000,-64.200000,6.90,0
"1929-05-26 22:39:00",51.000000,-131.000000,7.00,33
"1929-02-01 17:14:00",36.500000,70.500000,7.10,220
"1929-06-13 09:24:00",8.500000,127.000000,7.20,0
"1929-11-18 20:32:00",44.690000,-56.000000,7.30,18
"1929-05-01 15:37:00",37.800000,57.600000,7.40,50
"1929-10-19 10:12:00",-23.000000,-69.000000,7.50,100
"1929-06-16 22:47:00",-41.750000,172.250000,7.50,0
"1929-01-13 00:03:00",49.800000,154.800000,7.70,140
"1929-12-17 10:58:00",52.500000,171.500000,7.80,25
"1929-03-07 01:34:00",51.000000,-170.000000,7.80,50
"1929-06-27 12:47:00",-54.000000,-29.500000,7.80,10
"1930-12-02 13:29:00",40.300000,19.600000,5.00,4
"1930-10-02 00:00:00",35.800000,52.100000,5.00,0
"1930-08-31 00:40:00",34.030000,-118.643000,5.20,15
"1930-01-03 00:00:00",32.200000,119.400000,5.50,0
"1930-08-24 10:51:00",30.000000,100.000000,5.50,0
"1930-12-22 04:19:00",23.200000,120.600000,5.50,0
"1930-01-28 06:25:00",40.400000,20.500000,5.60,33
"1930-07-05 23:12:00",37.800000,-4.500000,5.60,0
"1930-10-30 07:13:00",43.667000,13.267000,5.90,0
"1930-11-21 02:00:00",40.500000,19.500000,6.00,12
"1930-05-14 19:48:00",26.800000,103.000000,6.00,0
"1930-06-19 13:07:00",-5.600000,105.300000,6.00,33
"1930-12-24 06:02:00",-24.700000,-66.300000,6.00,30
"1930-12-29 08:26:00",-28.500000,-71.000000,6.00,0
"1930-09-22 00:00:00",38.400000,68.500000,6.30,0
"1930-12-08 08:01:00",23.200000,120.600000,6.30,0
"1930-07-23 00:09:00",41.100000,15.400000,6.50,7
"1930-09-21 23:04:00",25.800000,98.400000,6.50,0
"1930-12-23 21:35:00",-1.300000,144.300000,6.50,33
"1930-07-19 15:20:00",-9.300000,114.300000,6.50,100
"1930-09-30 21:20:00",-4.423000,145.460000,6.60,35
"1930-02-14 18:38:00",35.800000,24.800000,6.70,130
"1930-11-25 19:02:00",35.000000,139.000000,7.10,19
"1930-07-02 21:03:00",25.500000,90.000000,7.10,0
"1930-12-03 18:51:00",18.200000,96.400000,7.30,0
"1930-05-05 13:45:00",17.300000,96.500000,7.30,0
"1930-05-06 22:34:00",38.100000,44.700000,7.50,30
"1931-01-04 00:00:00",38.000000,23.000000,5.30,0
"1931-03-31 16:02:00",13.200000,-85.700000,5.60,0
"1931-01-28 05:55:00",40.600000,20.800000,5.80,33
"1931-06-07 00:25:00",54.000000,1.067000,6.00,70
"1931-04-27 16:50:00",39.200000,46.000000,6.30,22
"1931-03-08 01:50:00",41.000000,22.500000,6.90,120
"1931-03-19 06:26:00",18.300000,120.200000,6.90,0
"1931-09-21 02:20:00",36.100000,139.200000,7.00,20
"1931-08-07 02:11:00",-3.417000,142.077000,7.00,35
"1931-03-18 08:02:00",-32.500000,-72.000000,7.10,33
"1931-02-13 01:27:00",-39.500000,177.000000,7.10,0
"1931-08-27 15:27:00",29.800000,67.300000,7.40,60
"1931-09-25 05:59:00",-5.000000,102.750000,7.40,0
"1931-11-02 10:02:00",32.000000,131.500000,7.50,60
"1931-01-27 20:09:00",25.600000,96.800000,7.60,60
"1931-03-09 03:48:00",40.500000,142.500000,7.70,60
"1931-10-10 00:20:00",-9.968000,161.194000,7.70,50
"1931-02-02 22:46:00",-39.772000,176.025000,7.70,35
"1931-10-03 19:13:00",-10.932000,161.016000,7.80,35
"1931-01-15 01:50:00",16.100000,-96.800000,7.90,50
"1931-08-10 21:18:00",47.100000,89.800000,8.00,25
"1932-00-00 00:00:00",31.800000,102.200000,5.00,0
"1932-05-20 19:16:00",36.600000,53.400000,5.40,12
"1932-02-03 06:16:00",20.000000,-75.800000,5.40,0
"1932-04-06 09:11:00",31.400000,115.000000,6.00,15
"1932-03-06 00:00:00",30.100000,101.800000,6.00,0
"1932-09-29 03:57:00",40.500000,23.800000,6.20,0
"1932-03-08 18:01:00",-17.500000,179.600000,6.20,0
"1932-01-20 02:30:00",-12.000000,-77.500000,6.80,100
"1932-09-15 13:54:00",-39.000000,177.500000,6.80,0
"1932-09-26 19:20:00",40.500000,23.900000,6.90,35
"1932-06-22 12:59:00",19.000000,-104.500000,6.90,0
"1932-08-14 04:39:00",26.000000,95.500000,7.00,120
"1932-12-20 00:00:00",38.700000,-117.800000,7.20,0
"1932-05-14 13:11:00",0.500000,126.000000,7.40,0
"1932-11-02 00:00:00",-32.000000,-131.500000,7.50,0
"1932-12-25 02:04:00",39.700000,96.700000,7.60,0
"1932-05-21 10:10:00",12.000000,-87.500000,7.60,90
"1932-06-18 10:12:00",19.452000,-103.632000,7.90,54
"1932-05-26 16:09:00",-25.500000,179.200000,7.90,600
"1932-06-03 10:36:00",19.500000,-104.250000,8.10,60
"1933-09-20 00:00:00",29.500000,102.500000,5.00,0
"1933-11-03 04:14:00",-22.000000,-70.500000,5.50,70
"1933-03-11 01:54:00",33.620000,-117.970000,6.30,16
"1933-11-28 11:09:00",32.100000,56.000000,6.30,27
"1933-04-23 05:57:00",36.800000,27.200000,6.40,16
"1933-05-21 10:10:00",12.000000,-87.500000,6.90,90
"1933-10-02 15:29:00",-2.000000,-81.000000,6.90,33
"1933-08-25 07:50:00",31.900000,103.400000,7.50,0
"1933-06-24 21:54:00",-5.500000,104.800000,7.50,0
"1933-02-23 08:09:00",-20.000000,-71.000000,7.60,40
"1933-11-20 23:21:00",73.122000,-70.014000,7.70,15
"1933-03-02 17:31:00",39.224000,144.622000,8.40,35
"1934-01-12 13:31:00",23.700000,102.700000,6.00,0
"1934-01-20 17:56:00",41.000000,108.800000,6.30,0
"1934-08-11 08:18:00",24.800000,121.500000,6.50,0
"1934-12-04 17:24:00",-19.500000,-69.500000,6.90,130
"1934-11-30 02:05:00",18.500000,-105.500000,7.00,5
"1934-12-31 00:00:00",31.800000,-115.500000,7.10,0
"1934-07-21 06:18:00",-11.139000,165.503000,7.10,35
"1934-03-05 11:46:00",-40.500000,175.500000,7.50,60
"1934-07-18 01:36:00",8.000000,-82.500000,7.70,60
"1934-07-18 19:40:00",-11.907000,166.731000,7.80,35
"1934-02-14 03:59:00",17.500000,119.000000,7.90,22
"1934-01-15 08:43:00",26.773000,86.762000,8.00,35
"1935-06-07 02:50:00",24.200000,120.500000,5.80,0
"1935-10-31 18:37:00",46.600000,-112.000000,6.00,0
"1935-03-05 10:27:00",36.300000,53.300000,6.00,0
"1935-04-28 00:00:00",29.400000,102.300000,6.00,0
"1935-12-18 07:10:00",28.700000,103.600000,6.00,0
"1935-05-04 23:02:00",24.800000,120.800000,6.00,0
"1935-04-20 22:01:00",24.300000,120.800000,6.00,0
"1935-05-01 10:24:00",39.300000,40.600000,6.10,0
"1935-10-19 04:48:00",46.600000,-112.000000,6.20,0
"1935-01-04 14:41:00",40.500000,27.500000,6.20,7
"1935-04-11 23:15:00",36.300000,53.500000,6.30,14
"1935-07-11 18:35:00",35.000000,138.000000,6.30,10
"1935-07-16 16:18:00",24.600000,120.800000,6.50,30
"1935-11-25 10:03:00",5.500000,94.000000,6.50,0
"1935-02-25 02:51:00",35.800000,25.000000,6.70,0
"1935-05-30 21:32:00",29.500000,66.800000,7.50,33
"1935-09-11 14:04:00",43.000000,146.500000,7.60,55
"1935-12-15 07:07:00",-9.800000,161.000000,7.60,60
"1935-09-20 01:46:00",-3.824000,141.416000,7.80,30
"1936-07-03 21:02:00",35.200000,127.600000,5.00,0
"1936-11-11 17:11:00",39.500000,74.200000,5.50,0
"1936-08-17 00:00:00",26.600000,103.000000,5.50,0
"1936-08-01 06:24:00",34.200000,105.700000,6.00,0
"1936-06-30 19:26:00",33.000000,60.000000,6.20,0
"1936-02-07 08:56:00",35.400000,103.400000,6.80,0
"1936-04-26 23:59:00",28.600000,103.600000,6.80,0
"1936-04-01 00:00:00",22.500000,109.400000,6.80,0
"1936-01-09 09:23:00",1.100000,-77.600000,7.00,0
"1936-06-30 15:06:00",55.000000,165.000000,7.20,20
"1936-08-22 06:51:00",22.300000,120.800000,7.20,0
"1936-11-13 12:31:00",55.200000,164.000000,7.30,0
"1936-08-23 21:12:00",6.100000,94.700000,7.30,0
"1936-07-13 11:12:00",-24.500000,-70.000000,7.30,60
"1936-04-01 02:09:00",4.500000,126.500000,7.70,60
"1937-09-15 00:00:00",37.800000,112.500000,5.00,0
"1937-02-10 18:16:00",36.400000,7.500000,5.20,0
"1937-12-24 06:20:00",-10.500000,-76.500000,6.20,10
"1937-07-31 20:35:00",35.400000,115.100000,7.00,0
"1937-12-08 08:32:00",22.900000,121.200000,7.00,0
"1937-11-14 10:58:00",36.500000,70.500000,7.20,240
"1937-09-27 08:55:00",-9.400000,110.200000,7.20,70
"1937-01-07 13:20:00",35.500000,97.600000,7.50,60
"1937-12-23 13:17:00",16.700000,-98.500000,7.50,60
"1937-08-20 11:59:00",14.500000,121.500000,7.50,60
"1937-02-21 07:02:00",44.500000,149.400000,7.60,45
"1937-07-26 03:48:00",18.800000,-97.500000,7.70,0
"1937-04-16 03:01:00",-21.500000,-177.000000,8.10,400
"1938-11-13 22:31:00",37.000000,141.500000,6.00,60
"1938-05-14 12:03:00",21.700000,99.500000,6.00,0
"1938-05-28 16:42:00",43.600000,144.300000,6.10,0
"1938-03-22 15:22:00",52.200000,-131.900000,6.30,16
"1938-08-10 02:02:00",-0.300000,-78.400000,6.30,10
"1938-04-19 10:59:00",39.400000,33.800000,6.70,33
"1938-12-06 23:00:00",22.900000,121.500000,7.00,0
"1938-11-06 21:38:00",37.000000,141.700000,7.10,0
"1938-11-06 08:53:00",37.500000,142.200000,7.50,0
"1938-05-12 15:38:00",-6.000000,147.800000,7.50,0
"1938-11-05 10:50:00",37.200000,141.700000,7.60,30
"1938-06-10 09:53:00",25.208000,125.115000,7.60,35
"1938-05-19 17:08:00",-1.000000,120.000000,7.60,0
"1938-11-05 08:43:00",37.100000,141.700000,7.70,30
"1938-11-10 20:18:00",55.480000,-158.370000,8.20,25
"1938-02-01 19:04:00",-5.250000,130.500000,8.50,25
"1939-01-02 04:35:00",36.300000,30.700000,5.30,0
"1939-09-19 00:00:00",24.400000,102.500000,5.50,0
"1939-08-15 03:52:00",22.200000,-79.100000,5.60,0
"1939-11-21 08:43:00",39.700000,40.400000,5.90,80
"1939-06-22 19:19:00",5.180000,-0.130000,6.40,13
"1939-09-21 00:37:00",39.100000,26.800000,6.50,0
"1939-05-08 01:46:00",37.053000,-24.427000,6.50,16
"1939-05-06 17:00:00",13.500000,121.250000,6.50,110
"1939-03-20 03:22:00",32.300000,132.000000,6.60,20
"1939-11-21 11:02:00",36.300000,70.600000,6.90,220
"1939-05-01 05:58:00",40.100000,139.500000,7.00,0
"1939-04-18 06:22:00",-27.000000,-70.500000,7.40,100
"1939-12-26 23:57:00",39.770000,39.533000,7.70,35
"1939-01-30 02:18:00",-7.080000,155.386000,7.70,35
"1939-04-30 02:55:00",-9.295000,159.234000,7.90,35
"1939-01-25 03:32:00",-36.250000,-72.250000,8.30,60
"1940-01-15 13:19:00",38.100000,13.500000,4.80,15
"1940-06-19 00:00:00",24.400000,102.500000,5.50,0
"1940-08-05 09:55:00",40.200000,122.000000,5.80,0
"1940-01-19 05:23:00",42.700000,121.300000,6.00,0
"1940-05-07 22:23:00",41.700000,43.800000,6.00,19
"1940-04-06 13:43:00",23.900000,102.300000,6.00,0
"1940-10-11 18:41:00",-41.500000,-74.500000,7.00,33
"1940-05-19 04:36:00",32.733000,-115.500000,7.20,16
"1940-11-10 01:39:00",45.800000,26.800000,7.30,150
"1940-10-04 07:54:00",-22.000000,-71.000000,7.30,75
"1940-07-14 05:52:00",52.000000,178.200000,7.40,65
"1940-08-01 15:08:00",44.200000,139.500000,7.50,10
"1940-05-24 16:33:00",-10.500000,-77.000000,8.20,60
"1941-11-12 10:04:00",39.700000,39.400000,5.90,70
"1941-01-11 08:32:00",16.400000,43.500000,5.90,0
"1941-05-05 15:18:00",47.000000,127.200000,6.00,0
"1941-09-10 21:53:00",39.500000,43.300000,6.00,28
"1941-10-08 15:24:00",31.700000,102.300000,6.00,0
"1941-02-16 16:38:00",33.500000,58.600000,6.30,0
"1941-02-09 09:44:00",40.500000,-125.250000,6.60,0
"1941-12-06 21:24:00",8.500000,-84.000000,6.90,0
"1941-05-16 07:14:00",23.600000,99.400000,7.00,0
"1941-12-26 14:48:00",22.700000,99.900000,7.00,0
"1941-12-16 19:19:00",23.300000,120.300000,7.10,0
"1941-11-18 16:46:00",32.000000,132.100000,7.40,10
"1941-01-13 16:27:00",-4.175000,152.071000,7.40,15
"1941-06-26 11:52:00",12.500000,92.500000,7.60,55
"1941-12-05 20:46:00",8.700000,-83.200000,7.60,0
"1941-04-15 19:09:00",18.900000,-102.900000,7.90,60
"1941-11-25 18:03:00",37.417000,-18.983000,8.30,0
"1942-05-22 10:30:00",4.600000,-74.500000,5.80,130
"1942-12-29 03:42:00",43.400000,17.200000,6.00,15
"1942-07-08 21:22:00",43.000000,122.000000,6.00,0
"1942-08-27 06:14:00",41.700000,20.400000,6.00,33
"1942-11-15 17:01:00",39.200000,28.200000,6.10,0
"1942-02-01 17:30:00",23.100000,100.300000,6.80,0
"1942-12-20 14:03:00",40.900000,36.500000,7.30,0
"1942-04-08 15:40:00",13.500000,121.000000,7.80,25
"1942-08-06 23:36:00",14.000000,-91.000000,7.90,50
"1942-05-14 02:13:00",-0.750000,-81.500000,7.90,30
"1942-11-10 11:41:00",-49.500000,32.000000,7.90,25
"1942-08-24 22:50:00",-15.000000,-76.000000,8.20,60
"1943-04-16 00:00:00",36.100000,4.500000,5.00,0
"1943-06-21 00:00:00",30.600000,104.100000,5.00,0
"1943-01-31 05:01:00",-14.200000,-71.500000,5.00,0
"1943-06-20 15:33:00",40.600000,30.500000,6.20,15
"1943-04-05 01:56:00",39.300000,73.300000,6.50,0
"1943-01-20 15:32:00",40.800000,30.500000,6.60,0
"1943-01-30 05:33:00",-2.100000,-80.500000,6.90,100
"1943-10-23 00:00:00",21.500000,93.500000,7.20,0
"1943-09-10 08:37:00",35.300000,133.900000,7.40,10
"1943-02-22 09:20:00",16.700000,-101.500000,7.50,60
"1943-09-14 02:01:00",-22.000000,171.000000,7.50,50
"1943-11-28 17:11:00",54.900000,156.800000,7.60,350
"1943-11-26 22:20:00",41.000000,33.700000,7.60,33
"1943-06-09 03:06:00",-1.000000,101.000000,7.60,50
"1943-11-06 08:31:00",-6.000000,134.500000,7.60,60
"1943-09-14 07:18:00",-30.000000,-177.000000,7.60,60
"1943-07-29 03:02:00",19.300000,-67.500000,7.80,0
"1943-09-06 03:41:00",-53.000000,159.000000,7.90,25
"1943-05-25 23:07:00",7.500000,128.000000,8.10,33
"1943-07-23 14:53:00",-9.500000,110.000000,8.10,90
"1943-04-06 16:07:00",-30.750000,-72.000000,8.20,35
"1944-04-05 00:00:00",36.800000,54.500000,4.80,7
"1944-09-05 04:38:00",44.957000,-74.723000,5.60,12
"1944-07-30 04:00:00",36.700000,22.500000,5.70,8
"1944-06-25 04:16:00",38.900000,29.300000,6.00,33
"1944-10-06 02:34:00",39.400000,26.700000,6.80,0
"1944-09-27 16:25:00",39.100000,75.000000,7.00,0
"1944-03-09 22:12:00",44.000000,84.000000,7.20,0
"1944-02-01 03:23:00",41.400000,32.700000,7.40,33
"1944-05-25 12:58:00",-2.500000,152.800000,7.50,60
"1944-03-22 00:43:00",-8.500000,123.500000,7.50,220
"1944-11-24 04:49:00",-19.000000,169.000000,7.50,170
"1944-10-05 17:28:00",-22.500000,172.000000,7.50,120
"1944-01-15 23:49:00",-31.500000,-68.500000,7.80,50
"1944-12-07 04:35:00",34.000000,137.100000,8.10,30
"1945-03-20 07:59:00",37.400000,35.800000,6.00,60
"1945-09-12 00:51:00",2.500000,15.600000,6.20,0
"1945-09-23 15:34:00",39.500000,119.000000,6.30,0
"1945-01-12 18:38:00",34.700000,137.200000,7.10,0
"1945-12-28 17:48:00",-6.000000,150.000000,7.80,60
"1945-11-27 21:56:00",24.500000,63.000000,8.00,15
"1946-02-21 15:43:00",38.200000,31.800000,5.60,60
"1946-02-12 02:43:00",35.750000,5.000000,5.60,0
"1946-05-31 03:12:00",39.300000,41.200000,5.90,0
"1946-12-04 22:47:00",23.100000,120.300000,6.80,0
"1946-09-30 00:59:00",-14.000000,-76.250000,7.00,70
"1946-06-23 17:13:00",49.870000,-124.920000,7.30,0
"1946-11-10 17:42:00",-8.500000,-77.500000,7.30,12
"1946-11-04 21:47:00",39.300000,55.400000,7.50,26
"1946-09-12 15:17:00",23.900000,96.200000,7.50,60
"1946-08-08 13:28:00",19.500000,-69.500000,7.50,15
"1946-11-02 18:28:00",41.500000,72.500000,7.60,35
"1946-09-29 03:01:00",-4.500000,153.500000,7.70,60
"1946-09-12 15:20:00",23.900000,96.200000,7.80,60
"1946-08-04 17:51:00",19.250000,-69.000000,7.90,15
"1946-08-02 19:18:00",-26.500000,-70.500000,7.90,60
"1946-12-20 19:19:00",33.000000,135.600000,8.10,20
"1946-04-01 12:29:00",53.492000,-162.832000,8.60,15
"1947-07-10 15:00:00",37.500000,57.800000,4.10,9
"1947-08-06 09:36:00",37.000000,8.000000,5.30,0
"1947-06-07 05:05:00",26.700000,102.900000,5.50,0
"1947-03-26 20:48:00",25.000000,102.000000,5.50,0
"1947-04-10 15:58:00",35.000000,-116.600000,6.40,0
"1947-10-06 19:55:00",37.000000,22.000000,6.90,28
"1947-09-23 12:28:00",33.400000,58.700000,6.90,0
"1947-05-17 07:06:00",-38.420000,178.880000,6.90,12
"1947-11-04 00:09:00",43.800000,141.000000,7.00,33
"1947-03-25 20:32:00",-38.850000,178.870000,7.10,12
"1947-05-06 20:30:00",-6.500000,148.500000,7.30,33
"1947-11-01 14:58:00",-10.500000,-75.000000,7.30,100
"1947-08-05 14:24:00",25.500000,63.000000,7.60,0
"1947-03-17 08:19:00",33.300000,99.500000,7.70,0
"1947-07-29 13:43:00",28.500000,94.000000,7.90,60
"1948-10-08 19:01:00",27.400000,104.000000,5.80,0
"1948-05-23 09:13:00",37.200000,121.800000,6.00,0
"1948-06-02 18:58:00",6.000000,95.000000,6.20,0
"1948-06-30 12:21:00",38.500000,20.500000,6.40,33
"1948-04-22 10:42:00",38.532000,20.425000,6.50,15
"1948-06-27 00:08:00",26.400000,99.700000,6.80,0
"1948-05-28 05:37:00",-13.100000,-76.200000,6.80,55
"1948-12-04 00:22:00",22.000000,-106.000000,6.90,0
"1948-12-26 07:12:00",-22.500000,-69.000000,7.00,100
"1948-02-09 12:58:00",35.500000,27.000000,7.10,30
"1948-05-11 08:56:00",-17.400000,-71.000000,7.10,60
"1948-10-05 20:12:00",37.950000,58.320000,7.30,18
"1948-06-28 07:13:00",36.500000,136.000000,7.30,20
"1948-05-25 07:11:00",29.500000,100.500000,7.30,18
"1948-05-14 22:31:00",54.500000,-161.000000,7.50,25
"1948-03-01 01:12:00",-3.000000,127.500000,7.90,60
"1948-09-08 15:09:00",-21.000000,-174.000000,7.90,25
"1948-01-24 17:46:00",10.500000,122.000000,8.30,33
"1949-11-13 05:27:00",30.300000,102.500000,5.50,0
"1949-04-24 04:22:00",27.280000,56.460000,6.30,100
"1949-09-05 02:54:00",17.000000,121.500000,6.40,80
"1949-07-23 15:03:00",38.580000,26.230000,6.70,0
"1949-05-09 13:36:00",5.000000,95.000000,6.70,0
"1949-08-04 19:08:00",-1.400000,-78.500000,6.70,10
"1949-08-17 18:43:00",39.000000,40.500000,6.80,0
"1949-08-05 19:08:00",-1.500000,-78.200000,6.80,60
"1949-04-13 19:55:00",47.167000,-122.617000,7.00,0
"1949-12-29 03:03:00",17.000000,121.630000,7.20,0
"1949-02-23 16:08:00",42.000000,84.000000,7.30,0
"1949-04-20 03:29:00",-38.000000,-73.500000,7.30,70
"1949-07-10 03:53:00",39.200000,70.800000,7.40,16
"1949-03-04 10:19:00",36.000000,70.500000,7.50,230
"1949-10-19 21:00:00",-5.500000,154.000000,7.50,60
"1949-08-06 00:35:00",-18.500000,-174.500000,7.50,70
"1949-12-17 06:53:00",-54.000000,-71.000000,7.80,33
"1949-12-17 15:07:00",-54.000000,-71.000000,7.80,33
"1949-08-22 04:01:00",53.620000,-133.270000,8.10,25
"1950-09-13 00:03:00",23.500000,103.100000,5.80,0
"1950-03-14 18:10:00",-37.800000,177.200000,5.80,0
"1950-05-21 18:37:00",-13.500000,-72.000000,6.00,0
"1950-06-19 12:36:00",-6.000000,113.000000,6.50,0
"1950-11-17 19:28:00",16.500000,-100.400000,6.80,0
"1950-08-03 22:18:00",10.500000,-68.000000,6.80,8
"1950-08-05 19:08:00",-1.500000,-78.200000,6.80,60
"1950-02-02 19:33:00",21.700000,100.100000,7.00,0
"1950-12-10 02:50:00",-14.250000,-75.750000,7.00,80
"1950-01-30 00:56:00",-53.500000,-71.500000,7.00,33
"1950-11-08 02:18:00",-10.000000,159.500000,7.30,33
"1950-12-14 14:15:00",16.480000,-98.220000,7.50,50
"1950-10-23 16:13:00",14.310000,-91.917000,7.50,65
"1950-10-08 03:23:00",-3.800000,128.300000,7.60,60
"1950-10-05 16:09:00",11.000000,-85.000000,7.70,60
"1950-12-14 01:52:00",-19.500000,-176.000000,7.70,200
"1950-12-02 19:51:00",-18.250000,167.500000,7.80,60
"1950-02-28 10:20:00",46.000000,144.000000,7.90,340
"1950-05-16 13:23:00",-15.000000,-69.500000,7.90,250
"1950-12-09 21:38:00",-23.500000,-67.500000,8.00,100
"1950-11-02 15:27:00",-6.500000,129.500000,8.10,60
"1950-08-15 14:09:00",28.500000,96.500000,8.60,33
"1951-08-06 08:08:00",13.000000,-87.500000,5.50,100
"1951-08-03 00:23:00",13.000000,-87.500000,6.00,100
"1951-02-22 01:45:00",-3.252000,142.238000,6.10,25
"1951-07-09 00:04:00",16.100000,-96.800000,6.20,50
"1951-12-21 08:37:00",26.700000,100.000000,6.30,0
"1951-05-06 23:08:00",13.000000,-87.800000,6.50,100
"1951-08-13 18:33:00",40.800000,33.400000,6.70,0
"1951-08-21 10:57:00",19.700000,-156.000000,6.90,60
"1951-10-22 05:43:00",23.800000,121.700000,7.30,21
"1951-11-18 09:35:00",31.100000,91.400000,7.50,25
"1951-11-24 18:47:00",22.900000,121.500000,7.50,0
"1951-03-19 00:00:00",9.500000,127.300000,7.80,0
"1951-05-16 13:23:00",-15.000000,-69.500000,7.90,250
"1951-12-08 04:14:00",-34.000000,57.000000,7.90,25
"1952-10-22 17:00:00",36.500000,35.500000,5.00,0
"1952-10-08 14:24:00",39.000000,112.700000,5.50,0
"1952-08-22 22:41:00",35.333000,-118.917000,5.80,16
"1952-12-08 15:09:00",22.900000,99.700000,5.80,0
"1952-01-03 06:03:00",39.900000,41.700000,6.00,0
"1952-06-19 12:12:00",22.700000,99.800000,6.50,0
"1952-09-30 12:52:00",28.300000,102.200000,6.80,0
"1952-07-13 11:58:00",-18.500000,169.250000,6.80,260
"1952-03-09 17:03:00",41.700000,142.500000,7.10,0
"1952-02-26 11:31:00",-14.100000,-69.900000,7.50,0
"1952-07-21 11:52:00",35.000000,-119.017000,7.70,16
"1952-03-19 10:57:00",9.500000,127.250000,7.80,0
"1952-03-04 01:22:00",42.150000,143.850000,8.10,45
"1952-11-04 16:58:00",52.755000,160.057000,9.00,22
"1953-05-03 23:57:00",24.200000,103.200000,5.00,0
"1953-02-15 00:00:00",-12.000000,-77.500000,5.50,0
"1953-01-25 19:47:00",18.400000,-73.400000,5.70,0
"1953-03-17 13:04:00",50.000000,156.500000,5.80,0
"1953-02-12 08:15:00",35.400000,55.100000,6.40,0
"1953-09-14 00:26:00",-18.300000,178.200000,6.40,33
"1953-09-10 04:05:00",35.000000,32.500000,6.50,0
"1953-08-11 03:32:00",38.100000,20.600000,6.80,33
"1953-08-12 09:23:00",38.300000,20.800000,7.20,0
"1953-05-31 19:58:00",19.800000,-70.700000,7.20,33
"1953-11-25 17:48:00",34.000000,141.700000,7.40,60
"1953-12-12 17:31:00",-3.400000,-80.600000,7.40,30
"1953-04-23 16:24:00",-4.449000,152.868000,7.40,35
"1953-12-07 02:05:00",-22.100000,-68.700000,7.40,128
"1953-03-18 19:06:00",40.000000,27.500000,7.50,0
"1953-11-04 03:49:00",-13.189000,166.516000,7.50,35
"1953-07-02 06:56:00",-19.000000,169.000000,7.50,223
"1953-05-06 17:16:00",-36.500000,-72.500000,7.60,60
"1954-10-24 11:41:00",29.400000,104.800000,5.00,0
"1954-08-20 15:30:00",27.500000,52.000000,5.00,0
"1954-06-17 02:08:00",31.600000,116.600000,5.30,0
"1954-02-28 18:09:00",-34.900000,138.700000,5.40,4
"1954-09-09 09:28:00",36.000000,1.500000,6.00,0
"1954-02-05 15:17:00",17.300000,-92.600000,6.20,100
"1954-11-18 20:44:00",38.900000,142.200000,6.50,30
"1954-09-09 01:04:00",36.283000,1.467000,6.70,0
"1954-09-09 02:49:00",36.000000,1.500000,6.70,0
"1954-08-23 00:00:00",39.600000,-118.500000,6.80,0
"1954-07-06 11:13:00",39.400000,-118.500000,6.80,0
